score,family_id,H_raw,Hmax,H_star
22.8,legacy_linear_v1,0.906202446829,1.057683465515,0.856780385034
22.9,legacy_linear_v1,0.900092601125,1.057683465515,0.85100375535
23.0,legacy_linear_v1,0.893859102047,1.057683465515,0.845110216043
23.1,legacy_linear_v1,0.88750141205,1.057683465515,0.839099258887
23.2,legacy_linear_v1,0.88101895897,1.057683465515,0.832970342919
23.3,legacy_linear_v1,0.874411134934,1.057683465515,0.82672289342
23.4,legacy_linear_v1,0.867677295193,1.057683465515,0.820356300805
23.5,legacy_linear_v1,0.860816756873,1.057683465515,0.813869919441
23.6,legacy_linear_v1,0.853828797636,1.057683465515,0.807263066384
23.7,legacy_linear_v1,0.846712654237,1.057683465515,0.800535020016
23.8,legacy_linear_v1,0.83946752099,1.057683465515,0.79368501859
23.9,legacy_linear_v1,0.832092548114,1.057683465515,0.78671225867
24.0,legacy_linear_v1,0.824586839958,1.057683465515,0.779615893453
24.1,legacy_linear_v1,0.816949453106,1.057683465515,0.772395030973
24.2,legacy_linear_v1,0.80917939433,1.057683465515,0.76504873217
24.3,legacy_linear_v1,0.801275618395,1.057683465515,0.757576008816
24.4,legacy_linear_v1,0.793237025708,1.057683465515,0.749975821284
24.5,legacy_linear_v1,0.785062459771,1.057683465515,0.74224707615
24.6,legacy_linear_v1,0.776750704453,1.057683465515,0.734388623608
24.7,legacy_linear_v1,0.768300481044,1.057683465515,0.726399254686
24.8,legacy_linear_v1,0.759710445076,1.057683465515,0.718277698239
24.9,legacy_linear_v1,0.750979182887,1.057683465515,0.710022617704
25.0,legacy_linear_v1,0.742105207913,1.057683465515,0.701632607588
25.1,legacy_linear_v1,0.733086956665,1.057683465515,0.693106189674
25.2,legacy_linear_v1,0.723922784376,1.057683465515,0.684441808895
25.3,legacy_linear_v1,0.714610960266,1.057683465515,0.675637828864
25.4,legacy_linear_v1,0.705149662405,1.057683465515,0.666692527014
25.5,legacy_linear_v1,0.695536972113,1.057683465515,0.657604089305
25.6,legacy_linear_v1,0.685770867851,1.057683465515,0.648370604448
25.7,legacy_linear_v1,0.675849218557,1.057683465515,0.638990057605
25.8,legacy_linear_v1,0.665769776343,1.057683465515,0.62946032348
25.9,legacy_linear_v1,0.65553016849,1.057683465515,0.619779158758
26.0,legacy_linear_v1,0.645127888658,1.057683465515,0.609944193789
