model_id,story_id,condition_id,persona_id,temperature,temperature_label,emotion,membership_family,membership_hmax,n_attempts,n_valid_entropy,n_missing_entropy,n_valid_H_raw,mean_H_raw,median_H_raw,sd_H_raw,min_H_raw,max_H_raw,n_valid_H_norm,mean_H_norm,median_H_norm,sd_H_norm,min_H_norm,max_H_norm
anthropic/claude-sonnet-4.5,T3,C14,p4,0.4,t04,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.173715604,0.0,0.245670963,0.0,0.521146811,3,0.164239399,0.0,0.232269586,0.0,0.492718198
anthropic/claude-sonnet-4.5,T3,C14,p4,0.4,t04,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.176689986,0.0,0.249877375,0.0,0.530069958,3,0.173480123,0.0,0.245337943,0.0,0.520440368
anthropic/claude-sonnet-4.5,T3,C14,p4,0.4,t04,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,1.018880556,1.028320834,0.013350569,1.0,1.028320834,3,0.963300514,0.972225823,0.012622294,0.945449894,0.972225823
anthropic/claude-sonnet-4.5,T3,C14,p4,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.869949034,0.920272477,0.071168095,0.769302148,0.920272477,3,0.854144983,0.903554218,0.06987521,0.755326513,0.903554218
anthropic/claude-sonnet-4.5,T3,C14,p4,0.4,t04,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
anthropic/claude-sonnet-4.5,T3,C14,p4,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
anthropic/claude-sonnet-4.5,T3,C15,p4,0.7,t07,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.239370528,0.328136583,0.171132862,0.0,0.389975,3,0.22631284,0.310236698,0.161797546,0.0,0.368701823
anthropic/claude-sonnet-4.5,T3,C15,p4,0.7,t07,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.108193132,0.115989832,0.085334608,0.0,0.208589563,3,0.106227626,0.113882686,0.083784364,0.0,0.204800192
anthropic/claude-sonnet-4.5,T3,C15,p4,0.7,t07,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.51407883,0.521146811,0.416888075,0.0,1.021089678,3,0.486035775,0.492718198,0.394146786,0.0,0.965389128
anthropic/claude-sonnet-4.5,T3,C15,p4,0.7,t07,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.387121226,0.530069958,0.276837733,0.0,0.631293721,3,0.380088535,0.520440368,0.271808521,0.0,0.619825235
anthropic/claude-sonnet-4.5,T3,C15,p4,0.7,t07,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,1.009440278,1.0,0.013350569,1.0,1.028320834,3,0.954375204,0.945449894,0.012622294,0.945449894,0.972225823
anthropic/claude-sonnet-4.5,T3,C15,p4,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.819625591,0.769302148,0.071168095,0.769302148,0.920272477,3,0.804735748,0.755326513,0.06987521,0.755326513,0.903554218
anthropic/claude-sonnet-4.5,T3,C15,p4,0.7,t07,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
anthropic/claude-sonnet-4.5,T3,C15,p4,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
anthropic/claude-sonnet-4.5,T3,C16,p4,0.9,t09,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.472765278,0.389975,0.423872313,0.0,1.028320834,3,0.446975882,0.368701823,0.400750034,0.0,0.972225823
anthropic/claude-sonnet-4.5,T3,C16,p4,0.9,t09,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.376287347,0.208589563,0.393968922,0.0,0.920272477,3,0.36945147,0.204800192,0.386811831,0.0,0.903554218
anthropic/claude-sonnet-4.5,T3,C16,p4,0.9,t09,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.340363226,0.0,0.48134629,0.0,1.021089678,3,0.321796376,0.0,0.455088799,0.0,0.965389128
anthropic/claude-sonnet-4.5,T3,C16,p4,0.9,t09,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.21043124,0.0,0.297594714,0.0,0.631293721,3,0.206608412,0.0,0.292188418,0.0,0.619825235
anthropic/claude-sonnet-4.5,T3,C16,p4,0.9,t09,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.666666667,1.0,0.471404521,0.0,1.0,3,0.630299929,0.945449894,0.445689354,0.0,0.945449894
anthropic/claude-sonnet-4.5,T3,C16,p4,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.512868099,0.769302148,0.362652511,0.0,0.769302148,3,0.503551009,0.755326513,0.356064333,0.0,0.755326513
anthropic/claude-sonnet-4.5,T3,C16,p4,0.9,t09,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
anthropic/claude-sonnet-4.5,T3,C16,p4,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.528771238,0.528771238,0.0,0.528771238,0.528771238,3,0.499926711,0.499926711,0.0,0.499926711,0.499926711
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.50829568,0.50829568,0.0,0.50829568,0.50829568,3,0.499061656,0.499061656,0.0,0.499061656,0.499061656
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.528771238,0.528771238,0.0,0.528771238,0.528771238,3,0.499926711,0.499926711,0.0,0.499926711,0.499926711
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.50829568,0.50829568,0.0,0.50829568,0.50829568,3,0.499061656,0.499061656,0.0,0.499061656,0.499061656
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.129991667,0.0,0.183835978,0.0,0.389975,3,0.122900608,0.0,0.173807706,0.0,0.368701823
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.069529854,0.0,0.098330063,0.0,0.208589563,3,0.068266731,0.0,0.096543736,0.0,0.204800192
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.809218218,0.964385619,0.260566027,0.442179357,1.021089678,3,0.765075279,0.911778281,0.246352123,0.418058426,0.965389128
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.546707194,0.631293721,0.156199245,0.327690571,0.681137291,3,0.536775362,0.619825235,0.15336163,0.321737535,0.668763315
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.321461873,0.0,0.454615741,0.0,0.964385619,3,0.303926094,0.0,0.429816404,0.0,0.911778281
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.227045764,0.0,0.321091198,0.0,0.681137291,3,0.222921105,0.0,0.31525805,0.0,0.668763315
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.683286972,0.528771238,0.239151204,0.5,1.021089678,3,0.646013595,0.499926711,0.22610548,0.472724947,0.965389128
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.5465298,0.50829568,0.060032748,0.5,0.631293721,3,0.53660119,0.499061656,0.058942155,0.49091668,0.619825235
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.509590413,0.5,0.013562892,0.5,0.528771238,3,0.481792202,0.472724947,0.012823034,0.472724947,0.499926711
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.502765227,0.5,0.003910621,0.5,0.50829568,3,0.493631672,0.49091668,0.003839578,0.49091668,0.499061656
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.528771238,0.528771238,0.0,0.528771238,0.528771238,3,0.499926711,0.499926711,0.0,0.499926711,0.499926711
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.50829568,0.50829568,0.0,0.50829568,0.50829568,3,0.499061656,0.499061656,0.0,0.499061656,0.499061656
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.342773611,0.0,0.48475509,0.0,1.028320834,3,0.324075274,0.0,0.458311648,0.0,0.972225823
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.306757492,0.0,0.433820606,0.0,0.920272477,3,0.301184739,0.0,0.425939543,0.0,0.903554218
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.809590413,0.964385619,0.21891348,0.5,0.964385619,3,0.76542717,0.911778281,0.206971727,0.472724947,0.911778281
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.620758194,0.681137291,0.085388938,0.5,0.681137291,3,0.609481103,0.668763315,0.083837708,0.49091668,0.668763315
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.342773611,0.0,0.48475509,0.0,1.028320834,3,0.324075274,0.0,0.458311648,0.0,0.972225823
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.306757492,0.0,0.433820606,0.0,0.920272477,3,0.301184739,0.0,0.425939543,0.0,0.903554218
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.129991667,0.0,0.183835978,0.0,0.389975,3,0.122900608,0.0,0.173807706,0.0,0.368701823
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.069529854,0.0,0.098330063,0.0,0.208589563,3,0.068266731,0.0,0.096543736,0.0,0.204800192
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.790316865,0.964385619,0.246170393,0.442179357,0.964385619,3,0.747204996,0.911778281,0.232741772,0.418058426,0.911778281
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.563321717,0.681137291,0.166616381,0.327690571,0.681137291,3,0.553088055,0.668763315,0.163589522,0.321737535,0.668763315
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.342773611,0.0,0.48475509,0.0,1.028320834,3,0.324075274,0.0,0.458311648,0.0,0.972225823
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.306757492,0.0,0.433820606,0.0,0.920272477,3,0.301184739,0.0,0.425939543,0.0,0.903554218
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.442179357,0.442179357,0.0,0.442179357,0.442179357,3,0.418058426,0.418058426,0.0,0.418058426,0.418058426
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.327690571,0.327690571,0.0,0.327690571,0.327690571,3,0.321737535,0.321737535,0.0,0.321737535,0.321737535
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.602756945,0.389975,0.300919112,0.389975,1.028320834,3,0.56987649,0.368701823,0.284503942,0.368701823,0.972225823
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.445817201,0.208589563,0.335490543,0.208589563,0.920272477,3,0.437718201,0.204800192,0.329395807,0.204800192,0.903554218
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.964385619,0.964385619,0.0,0.964385619,0.964385619,3,0.911778281,0.911778281,0.0,0.911778281,0.911778281
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.681137291,0.681137291,0.0,0.681137291,0.681137291,3,0.668763315,0.668763315,0.0,0.668763315,0.668763315
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.353307684,0.360201221,0.075535136,0.257542476,0.442179357,3,0.334034713,0.340552206,0.071414686,0.243493507,0.418058426
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.180208977,0.15837963,0.112569724,0.05455673,0.327690571,3,0.176935185,0.155502404,0.11052471,0.053565617,0.321737535
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.602756945,0.389975,0.300919112,0.389975,1.028320834,3,0.56987649,0.368701823,0.284503942,0.368701823,0.972225823
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.445817201,0.208589563,0.335490543,0.208589563,0.920272477,3,0.437718201,0.204800192,0.329395807,0.204800192,0.903554218
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.964385619,0.964385619,0.0,0.964385619,0.964385619,3,0.911778281,0.911778281,0.0,0.911778281,0.911778281
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.681137291,0.681137291,0.0,0.681137291,0.681137291,3,0.668763315,0.668763315,0.0,0.668763315,0.668763315
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.340387166,0.442179357,0.143955897,0.136802784,0.442179357,3,0.32181901,0.418058426,0.136103087,0.129340178,0.418058426
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.221778234,0.327690571,0.149782664,0.009953559,0.327690571,3,0.217749268,0.321737535,0.147061617,0.009772736,0.321737535
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.389975,0.389975,0.0,0.389975,0.389975,3,0.368701823,0.368701823,0.0,0.368701823,0.368701823
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.208589563,0.208589563,0.0,0.208589563,0.208589563,3,0.204800192,0.204800192,0.0,0.204800192,0.204800192
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.790316865,0.964385619,0.246170393,0.442179357,0.964385619,3,0.747204996,0.911778281,0.232741772,0.418058426,0.911778281
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.563321717,0.681137291,0.166616381,0.327690571,0.681137291,3,0.553088055,0.668763315,0.163589522,0.321737535,0.668763315
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.809218218,0.964385619,0.260566027,0.442179357,1.021089678,3,0.765075279,0.911778281,0.246352123,0.418058426,0.965389128
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.546707194,0.631293721,0.156199245,0.327690571,0.681137291,3,0.536775362,0.619825235,0.15336163,0.321737535,0.668763315
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.806098611,1.0,0.294470895,0.389975,1.028320834,3,0.762125847,0.945449894,0.278407477,0.368701823,0.972225823
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.632721396,0.769302148,0.306174099,0.208589563,0.920272477,3,0.621226974,0.755326513,0.300611945,0.204800192,0.903554218
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.685547222,1.028320834,0.48475509,0.0,1.028320834,3,0.648150549,0.972225823,0.458311648,0.0,0.972225823
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.613514984,0.920272477,0.433820606,0.0,0.920272477,3,0.602369479,0.903554218,0.425939543,0.0,0.903554218
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
