run_id,stage,design_id,manifest_row,model_id,provider,language,story_id,target_mode,repetition,ok,profile_entropy
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,72,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,3,True,0.855168888
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,73,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,4,True,0.827018918
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,74,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,5,True,0.827018918
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,75,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,6,True,0.809944176
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,76,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,7,True,0.798713548
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,77,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,8,True,0.882167034
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,78,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,9,True,0.882167034
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,79,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,10,True,0.882167034
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,80,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,1,True,0.768276159
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,81,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,2,True,0.765109079
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,82,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,3,True,0.749814916
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,83,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,4,True,0.749814916
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,84,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,5,True,0.768276159
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,85,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,6,True,0.768276159
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,86,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,7,True,0.768276159
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,87,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,8,True,0.768276159
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,88,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,9,True,0.768276159
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,89,anthropic/claude-sonnet-4.5,openrouter,en,T2,reader_side,10,True,0.765109079
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,90,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,1,True,0.927804477
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,91,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,2,True,0.927804477
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,92,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,3,True,0.927996133
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,93,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,4,True,0.927804477
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,94,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,5,True,0.927804477
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,95,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,6,True,0.927996133
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,96,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,7,True,0.927804477
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,97,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,8,True,0.943181908
